book_id,title,authors,isbn,language_code,average_rating,ratings_count,original_publication_year,books_count,work_text_reviews_count
255,Atlas Shrugged,"Ayn Rand, Leonard Peikoff",452011876,eng,3.68,283295,1957.0,147,14666
256,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,"Greg Mortenson, David Oliver Relin",143038257,en-US,3.64,283516,2006.0,67,21681
257,Alice in Wonderland,"Jane Carruth, Lewis Carroll, Rene Cloke",517223627,eng,4.03,343252,1865.0,4,4876
258,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)","Carlos Ruiz Zafón, Lucia Graves",143034901,eng,4.24,263685,2001.0,279,24652
259,"The Scorch Trials (Maze Runner, #2)",James Dashner,385738757,eng,3.93,305643,2010.0,107,23058
260,How to Win Friends and Influence People,Dale Carnegie,<function <lambda> at 0x7eb612ae0170>,eng,4.13,282623,1936.0,353,7909
261,Under the Tuscan Sun,Frances Mayes,767900383,eng,3.72,279264,1996.0,59,3074
262,Big Little Lies,Liane Moriarty,399167064,eng,4.2,306186,2014.0,107,30120
263,Ella Enchanted,Gail Carson Levine,590920685,eng,3.97,339117,1997.0,61,8534
264,The Sun Also Rises,Ernest Hemingway,743297334,en-US,3.83,284988,1926.0,343,9826
265,A Tree Grows in Brooklyn,Betty  Smith,61120073,eng,4.24,291909,1943.0,127,16088
266,"Kiss the Girls (Alex Cross, #2)",James Patterson,446677388,eng,3.93,274639,1995.0,111,2798
267,The Nightingale,Kristin Hannah,312577222,eng,4.54,253606,2015.0,90,37279
268,Never Let Me Go,Kazuo Ishiguro,1400078776,eng,3.8,294123,2005.0,159,21927
269,P.S. I Love You,Cecelia Ahern,786890754,en-US,4.01,262921,2003.0,17,7069
270,Rebecca,"Daphne du Maurier, Sally Beauman",1844080382,en-US,4.2,177384,1938.0,306,14920
271,Flowers for Algernon,Daniel Keyes,156030306,en-US,4.07,313044,1966.0,163,11328
272,Like Water for Chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",552995878,en-US,3.94,263199,1989.0,177,6559
273,Snow Flower and the Secret Fan,Lisa See,812968069,eng,4.05,280475,2005.0,105,15807
274,The Godfather,"Mario Puzo, Robert Thompson, Peter Bart",451205766,eng,4.36,256480,1969.0,259,5832
275,An Abundance of Katherines,John Green,525476881,eng,3.63,312754,2006.0,116,20657
276,Foundation (Foundation #1),Isaac Asimov,553803719,eng,4.13,279688,1951.0,169,6240
277,The Ocean at the End of the Lane,Neil Gaiman,62255657,eng,3.99,293844,2013.0,109,37655
278,A Light in the Attic,Shel Silverstein,60513063,eng,4.34,297861,1981.0,32,2431
279,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)","John Tiffany, Jack Thorne, J.K. Rowling",751565350,eng,3.75,270603,2016.0,95,53365
280,"Delirium (Delirium, #1)",Lauren Oliver,61726834,eng,3.99,256975,2011.0,108,24271
281,The Pelican Brief,John Grisham,385339704,eng,3.95,288376,1992.0,145,2006
282,Coraline,Neil Gaiman,61139378,eng,4.03,316379,2002.0,153,13905
283,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Terry Pratchett, Neil Gaiman",60853980,en-US,4.25,298304,1990.0,114,13914
284,On the Road,Jack Kerouac,140042598,eng,3.64,246602,1955.0,312,12011
285,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,1476729085,eng,4.01,251703,2013.0,122,31155
286,The Lucky One,Nicholas Sparks,446579939,en-US,4.1,267166,2008.0,99,9476
287,The Fountainhead,"Ayn Rand, Leonard Peikoff",451191153,eng,3.85,244545,1943.0,154,10198
288,"The Hunt for Red October (Jack Ryan Universe, #4)",Tom Clancy,425172902,eng,4.01,270318,1984.0,117,2117
289,"Watership Down (Watership Down, #1)",Richard Adams,038039586X,eng,4.05,292426,1972.0,193,10399
290,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,307886263,eng,3.84,290674,2011.0,18,19397
291,Cutting for Stone,Abraham Verghese,375414495,eng,4.28,258319,2009.0,74,23146
292,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)","C.S. Lewis, Pauline Baynes",006112527X,eng,4.08,306492,1951.0,299,4620
293,Treasure Island,Robert Louis Stevenson,753453800,eng,3.82,268012,1882.0,2573,7917
294,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,1423140591,eng,4.44,299980,2011.0,69,12270
295,11/22/63,Stephen King,1451627289,eng,4.29,258464,2011.0,145,30656
296,The Very Hungry Caterpillar Board Book,Eric Carle,241003008,eng,4.29,296952,1969.0,162,5760
297,Cat's Cradle,Kurt Vonnegut Jr.,140285601,eng,4.18,238940,1963.0,155,8050
298,The Time Machine,"H.G. Wells, Greg Bear, Carlo Pagetti",451528557,eng,3.87,276076,1895.0,1248,7353
299,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,"Todd Burpo, Lynn Vincent",849946158,eng,4.01,228371,2010.0,69,14378
300,The Boy in the Striped Pajamas,John Boyne,385751060,eng,4.1,285692,2006.0,178,19058
301,Heart of Darkness,Joseph Conrad,1892295490,eng,3.42,255576,1899.0,1369,9791
302,Safe Haven,Nicholas Sparks,044654759X,eng,4.19,255531,2010.0,117,12769
303,"The Secret (The Secret, #1)",Rhonda Byrne,1582701709,eng,3.62,241537,2006.0,113,9663
304,I Know This Much Is True,Wally Lamb,60987561,eng,4.17,246917,1998.0,52,7775
305,Pet Sematary,Stephen King,1416524347,eng,3.91,256383,1983.0,198,5430
306,She's Come Undone,Wally Lamb,671021001,en-US,3.84,259576,1992.0,61,9090
307,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,756404738,eng,4.57,245686,2011.0,102,15503
308,Can You Keep a Secret?,Sophie Kinsella,440241901,en-US,3.83,278747,2003.0,94,9510
309,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,1442403543,en-US,4.16,341826,2011.0,96,18870
310,"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,743418174,en-US,3.7,248804,2001.0,71,5500
311,The Thorn Birds,Colleen McCullough,380018179,eng,4.22,255651,1977.0,201,4556
312,The Graveyard Book,"Neil Gaiman, Dave McKean",60530928,en-US,4.12,302303,2008.0,129,23840
313,The Light Between Oceans,M.L. Stedman,1451681739,eng,4.0,243526,2012.0,113,29932
314,"Inkheart (Inkworld, #1)","Cornelia Funke, Anthea Bell",439709105,en-US,3.86,285011,2003.0,134,10384
315,Who Moved My Cheese?,"Spencer Johnson, Kenneth H. Blanchard",91883768,eng,3.74,237272,1998.0,128,7877
316,A Walk in the Woods,Bill Bryson,307279464,eng,4.05,250192,1997.0,95,14422
317,I Know Why the Caged Bird Sings,Maya Angelou,553279378,en-US,4.19,270859,1969.0,107,6666
318,Orphan Train,Christina Baker Kline,61950726,eng,4.14,226091,2013.0,65,24700
319,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,1442416866,eng,4.3,300553,2012.0,101,16639
320,"Where'd You Go, Bernadette",Maria Semple,316204277,eng,3.9,215453,2012.0,78,28973
321,Where the Red Fern Grows,Wilson Rawls,375806814,eng,4.04,268548,1961.0,69,8725
322,Neverwhere,Neil Gaiman,60557818,eng,4.18,268318,1996.0,152,15680
323,The Unbearable Lightness of Being,"Milan Kundera, Michael Henry Heim",571224385,eng,4.08,205279,1984.0,274,10682
324,Fangirl,Rainbow Rowell,<function <lambda> at 0x7eb612ae0170>,eng,4.12,340379,2013.0,80,39353
325,A Prayer for Owen Meany,John Irving,552135399,eng,4.22,226964,1989.0,138,11197
326,White Oleander,Janet Fitch,316182540,eng,3.93,245674,1999.0,96,5960
327,"Legend (Legend, #1)",Marie Lu,039925675X,eng,4.19,299998,2011.0,91,23487
328,Nineteen Minutes,Jodi Picoult,743496728,eng,4.1,235978,2007.0,84,14004
329,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",1401323251,eng,4.25,241869,2008.0,111,14988
330,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,812511816,eng,4.18,260184,1990.0,94,8212
331,The Pact,Jodi Picoult,61150142,en-US,4.0,221225,1998.0,76,9257
332,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,60764902,eng,4.01,268355,1953.0,312,8690
333,Still Alice,Lisa Genova,595440096,eng,4.3,223432,2007.0,107,24112
334,"Reflected in You (Crossfire, #2)",Sylvia Day,425263916,eng,4.33,252564,2012.0,81,9817
335,James and the Giant Peach,"Roald Dahl, Quentin Blake",375814248,eng,3.99,270402,1961.0,182,5120
336,"1st to Die (Women's Murder Club, #1)",James Patterson,446696617,en-US,4.05,233984,2001.0,107,5039
337,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,345453743,eng,4.37,222842,1996.0,32,4254
338,One Day,David Nicholls,340896965,eng,3.77,222926,2009.0,129,15937
339,Goodnight Moon,"Margaret Wise Brown, Clement Hurd",60775858,en-US,4.27,244842,1947.0,98,4604
340,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,61969559,en-US,3.94,253437,2010.0,38,14101
341,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",140275363,eng,3.83,241088,-750.0,1726,4763
342,The Casual Vacancy,J.K. Rowling,316228532,eng,3.28,231835,2012.0,139,28751
343,The Runaway Jury,John Grisham,385339690,eng,3.96,222712,1996.0,120,1700
344,Naked,David Sedaris,316777730,en-US,4.08,201337,1997.0,54,5096
345,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,375840400,en-US,3.96,250000,2005.0,163,8284
346,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",140621679,eng,3.98,247521,1900.0,1474,8866
347,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,000720230X,eng,3.96,250221,1951.0,348,4737
348,We Were Liars,E. Lockhart,<function <lambda> at 0x7eb612ae0170>,eng,3.85,273442,2014.0,77,36910
349,'Salem's Lot,Stephen King,450031063,en-GB,3.99,228680,1975.0,211,6167
350,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",679785892,eng,4.08,232489,1971.0,98,5021
351,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,1416975888,eng,4.46,307994,2011.0,99,17854
352,Yes Please,Amy Poehler,62268341,eng,3.81,251082,2014.0,29,20301
353,Othello,William Shakespeare,743477553,eng,3.88,238875,1603.0,1053,4334
354,Beloved,Toni Morrison,1400033411,eng,3.77,233825,1987.0,153,7749
355,"Graceling (Graceling Realm, #1)",Kristin Cashore,015206396X,en-CA,4.1,281185,2008.0,87,19081
356,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",439206472,eng,3.89,275670,1999.0,126,12794
357,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",449213943,en-US,3.92,249113,1929.0,372,6947
358,"Oh, The Places You'll Go!",Dr. Seuss,679805273,en-US,4.34,257260,1990.0,40,4021
359,And the Mountains Echoed,Khaled Hosseini,159463176X,eng,4.03,199326,2012.0,135,24084
360,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",345404475,eng,4.08,223828,1968.0,221,8330
361,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",141439742,eng,3.85,230181,1838.0,1787,5342
362,The Screwtape Letters,C.S. Lewis,60652896,eng,4.21,116277,1942.0,231,8285
363,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,525423273,en-US,4.08,259479,2010.0,79,26153
364,How the Grinch Stole Christmas!,Dr. Seuss,7173040,eng,4.36,250602,1957.0,72,2204
365,V for Vendetta,"Alan Moore, David   Lloyd",1401207928,eng,4.25,210682,1990.0,72,4138
366,John Adams,David McCullough,743223136,eng,4.05,215780,2001.0,38,5334
367,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,553384287,eng,3.94,205986,2003.0,82,6357
368,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,679879250,eng,4.1,242503,1997.0,55,6139
369,"Stargirl (Stargirl, #1)",Jerry Spinelli,439488400,eng,3.74,237560,2000.0,85,11717
370,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,1423113381,eng,4.06,232791,2010.0,76,10914
371,Stranger in a Strange Land,Robert A. Heinlein,441788386,eng,3.91,220301,1961.0,130,6293
372,Dress Your Family in Corduroy and Denim,David Sedaris,965904830,eng,4.08,191923,2004.0,55,5776
373,The BFG,"Roald Dahl, Quentin Blake",141311371,eng,4.22,245855,1982.0,197,7906
374,A Short History of Nearly Everything,Bill Bryson,076790818X,en-US,4.19,191535,2003.0,155,9065
375,The Call of the Wild,Jack London,439227143,eng,3.83,223932,1903.0,1384,6770
376,"The Death Cure (Maze Runner, #3)",James Dashner,385738773,eng,3.77,223674,2011.0,88,19975
377,Stardust,Neil Gaiman,61142026,eng,4.07,237602,1999.0,207,13731
378,The Namesake,Jhumpa Lahiri,618485228,en-US,3.96,184211,2003.0,93,9824
379,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,670022411,eng,3.99,226622,2011.0,99,25179
380,Norwegian Wood,"Haruki Murakami, Jay Rubin",375704027,eng,4.02,183988,1987.0,232,12522
381,Where the Heart Is,Billie Letts,446672211,en-US,4.0,208333,1995.0,54,3147
382,"Will Grayson, Will Grayson","John Green, David Levithan",525421580,eng,3.84,236431,2010.0,86,15782
383,A Million Little Pieces,James Frey,307276902,en-CA,3.62,184241,2003.0,69,10857
384,"Frostbite (Vampire Academy, #2)",Richelle Mead,1595141758,eng,4.3,256745,2008.0,93,10056
385,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,307352145,eng,4.04,202135,2012.0,86,17573
386,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Scott O'Dell,440439884,en-CA,3.8,236015,1960.0,127,6699
387,The Crucible,"Arthur Miller, Christopher Bigsby",142437336,eng,3.55,242980,1953.0,133,5390
388,"Hatchet (Brian's Saga, #1)",Gary Paulsen,689840926,en-US,3.68,222553,1986.0,93,10378
389,"The Final Empire (Mistborn, #1)",Brandon Sanderson,076531178X,eng,4.43,208944,2006.0,75,16276
390,The Strange Case of Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",451528956,eng,3.79,223535,1886.0,1974,7958
391,The Lorax,Dr. Seuss,679889108,eng,4.35,226564,1971.0,40,3231
392,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,810993139,en-US,3.96,254852,2004.0,115,13337
393,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,1599906953,eng,4.24,274987,2012.0,73,29145
394,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,1595141979,en-US,4.37,266742,2008.0,88,10074
395,For Whom the Bell Tolls,Ernest Hemingway,684803356,eng,3.95,195063,1940.0,371,4658
396,Hotel on the Corner of Bitter and Sweet,Jamie Ford,345505336,eng,3.98,197294,2009.0,69,18120
397,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",140120831,eng,4.0,178135,1985.0,364,10057
398,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,60838582,eng,3.73,179347,2001.0,61,5063
399,The Tales of Beedle the Bard,J.K. Rowling,747599874,en-US,4.06,284833,2007.0,131,11330
400,Neuromancer,William Gibson,441569595,eng,3.88,183878,1984.0,143,6623
401,A Farewell to Arms,Ernest Hemingway,99910101,en-US,3.79,186613,1929.0,425,7249
402,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,553212281,en-GB,4.15,195689,1843.0,12,1050
403,The Art of War,"Sun Tzu, Thomas Cleary",1590302257,eng,3.95,167332,-500.0,1865,6335
404,Defending Jacob,William Landay,385344228,eng,3.97,182025,2012.0,76,17681
405,Breakfast of Champions,Kurt Vonnegut Jr.,385334206,eng,4.08,178154,1973.0,112,5265
406,The New Drawing on the Right Side of the Brain,Betty Edwards,874774241,en-US,3.84,218264,1979.0,64,591
407,Bel Canto,Ann Patchett,60838728,eng,3.92,192330,2001.0,77,12134
408,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,739467352,eng,4.0,171558,1997.0,118,7872
409,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,375508414,eng,4.26,207508,1987.0,94,4439
410,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,385474547,en-US,3.61,199346,1958.0,161,9884
411,The Undomestic Goddess,Sophie Kinsella,385338694,eng,3.82,200509,2005.0,99,6772
412,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,1881273156,en-US,4.23,165675,1990.0,147,7647
413,The Three Musketeers,Alexandre Dumas,<function <lambda> at 0x7eb612ae0170>,eng,4.06,195274,1844.0,1341,4974
414,Little Bee,Chris Cleave,1416589643,en-US,3.7,116784,2008.0,82,19680
415,"Evermore (The Immortals, #1)",Alyson Noel,031253275X,en-US,3.59,230031,2009.0,78,9228
416,The Witches,"Roald Dahl, Quentin Blake",590032496,en-US,4.17,221431,1983.0,174,5190
417,The Thirteenth Tale,Diane Setterfield,743298020,eng,3.95,213200,2006.0,137,19432
418,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,1595142509,eng,4.37,224247,2010.0,71,8030
419,"Blood Promise (Vampire Academy, #4)",Richelle Mead,1595141987,en-US,4.35,231853,2009.0,76,8782
420,Message in a Bottle,Nicholas Sparks,446676071,en-US,3.95,185116,1998.0,133,3721
421,The Paris Wife,Paula McLain,345521307,eng,3.79,191850,2011.0,77,18836
422,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,545044251,eng,4.74,190050,1998.0,76,6508
423,"The Elite (The Selection, #2)",Kiera Cass,62059963,eng,4.02,234247,2013.0,84,21810
424,The Name of the Rose,"Umberto Eco, William Weaver, Seán Barrett",156001314,en-US,4.11,200217,1980.0,428,6075
425,Go Ask Alice,"Beatrice Sparks, Anonymous",1416914633,eng,3.77,196677,1971.0,92,9202
426,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",802130208,eng,3.89,170776,1980.0,131,11881
427,The Importance of Being Earnest,Oscar Wilde,158049580X,eng,4.17,210630,1895.0,728,6560
428,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,1423140605,eng,4.47,277491,2012.0,65,13332
429,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,60855924,eng,3.97,190590,1983.0,153,6520
430,Kafka on the Shore,"Haruki Murakami, Philip Gabriel",1400079276,en-US,4.13,167593,2002.0,157,13279
431,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,525945563,eng,4.01,194013,1981.0,191,3309
432,"I, Robot (Robot #0.1)",Isaac Asimov,553803700,eng,4.17,198368,1950.0,218,4335
433,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,451216954,eng,4.21,227021,2005.0,73,10769
434,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,1416989439,en-US,4.07,226237,2010.0,73,10041
435,Before I Fall,Lauren Oliver,61726818,eng,3.92,220160,2010.0,82,17705
436,The God of Small Things,Arundhati Roy,679457313,eng,3.91,165378,1997.0,168,9294
437,The Invention of Wings,Sue Monk Kidd,670024783,en-US,4.23,168006,2014.0,63,19518
438,What Alice Forgot,Liane Moriarty,141043768,eng,4.05,165704,2009.0,68,17382
439,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",553380168,eng,4.12,165628,1987.0,246,5146
440,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,525951652,eng,4.26,168911,2010.0,140,11859
441,Under the Dome,Stephen King,1439148503,eng,3.89,183292,2009.0,110,13086
442,Snow Crash,Neal Stephenson,553380958,eng,4.02,175883,1992.0,80,7075
443,Just Listen,Sarah Dessen,670061050,en-US,4.06,202180,2006.0,61,7319
444,"Winnie-the-Pooh (Winnie-the-Pooh, #1)","A.A. Milne, Ernest H. Shepard",525467564,eng,4.34,207550,1926.0,244,2978
445,Before I Go to Sleep,S.J. Watson,62060554,en-CA,3.87,180896,2011.0,150,19206
446,A Study in Scarlet,Arthur Conan Doyle,1420925539,eng,4.15,201499,1887.0,1106,6954
447,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,375826726,eng,4.03,211645,2008.0,143,7993
448,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,310276993,en-US,3.9,170491,2002.0,149,2755
449,"Betrayed (House of Night, #2)","P.C. Cast, Kristin Cast",312360282,en-US,3.93,205340,2007.0,80,4993
450,"Storm Front (The Dresden Files, #1)",Jim Butcher,451457811,en-US,4.02,203053,2000.0,75,12005
451,Northanger Abbey,"Jane Austen, Alfred MacAdam",1593082649,eng,3.8,205167,1817.0,122,8616
452,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,399162410,eng,4.1,260048,2013.0,102,26756
453,Cold Mountain,Charles Frazier,802142842,en-US,3.83,185979,1997.0,97,4884
454,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",60245867,en-US,4.24,198083,1985.0,41,3016
455,"Something Blue (Darcy & Rachel, #2)",Emily Giffin,312323867,en-US,3.92,172417,2005.0,43,6646
456,A Streetcar Named Desire,Tennessee Williams,822210894,eng,3.97,194493,1947.0,109,2841
457,The Historian,Elizabeth Kostova,751537284,eng,3.77,190473,2005.0,129,14252
458,Station Eleven,Emily St. John Mandel,385353308,eng,4.02,160466,2014.0,63,24215
459,A Man Called Ove,"Fredrik Backman, Henning Koch",1476738017,eng,4.35,183777,2012.0,132,34386
460,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,1406321346,eng,4.59,162099,2013.0,79,23261
461,"The Good Earth (House of Earth, #1)",Pearl S. Buck,1416500189,eng,3.97,182220,1931.0,210,8259
462,Ways of Seeing,John Berger,140135154,eng,3.75,155658,1972.0,34,790
463,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,385335970,eng,4.31,178110,1992.0,141,12025
464,Holy Bible: King James Version,Anonymous,<function <lambda> at 0x7eb612ae0170>,eng,4.43,159457,1611.0,1449,4438
